source,productid,mobilename,userid,review,rating,reviewdate
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Mohit Rajput,...VERY NICE MOBILE AND NEXT LEVEL CAMERAIT PLAY BHMI ON 60 FPSI LOVE IT,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Aparajita Samal,...Camera Quality n storeg,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Anonymous,,,
flipkart,10b3f6f1bc616,"POCO C75 5G (Aqua Bliss, 64 GB)",Anonymous,,,
flipkart,170d9f8c2ec9c,"Samsung Galaxy S24 5G Snapdragon (Amber Yellow, 256 GB)",Anonymous,,,
flipkart,7c4a352930fde,"POCO M7 5G (Ocean Blue, 128 GB)",Anonymous,,,
flipkart,8553dc1ee56ee,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)",Anonymous,,,
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",Anonymous,,,
flipkart,55887907a1c02,"POCO M7 5G (Mint Green, 128 GB)",Anonymous,,,
flipkart,e2d563c696f88,"realme P3 Pro 5G (Galaxy Purple, 256 GB)",Anonymous,,,
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",subhajit sadhukhan,"...Display:It looks awesome, check my imagesCamera: excellent picture and details capturedVideo: Front camera 4k awesome.Battery:",,"Sep, 2024"
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Sonia Sharma,...Camera quality is amazing 4k shots and many things.,,2 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Flipkart Customer,...Camera: The camera system is versatile and can take great photos in a variety of conditions.,,7 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Rajeevan Kakkokara,"...etc, then exynos is good for these tasks.The phone is great and camera is good.",,4 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Ashish Kumar Patel,"...wrost camera quality,never saatified in hand feel ..not good for money....i suggeust in this",,"Aug, 2024"
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Flipkart Customer,"...Product is bestLove the Camera qualityHeating problem with battery,it could be",,4 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Ashwini  Kamate,...The product is good 👍Camera quality Better clear skin tones,,3 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Sewanga Pulak  Dolakashoria,...Portrait camera mode and the primary camera on this phone is really nice.,,9 days ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Flipkart Customer,...Camera is top notch too and you can get some pretty good images.,,"Jun, 2024"
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",ARYAN SINGH,".... The camera is not too vibrant and takes natural photos, selfie camera is good to",,10 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Flipkart Customer,"...The camera quality is excellent, capturing detailed shots with good low-light performance.",,2 days ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Farhana Parvin,...Camera quality is amazing...I'm obsessed �,,8 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Bhaskar  Bairagi,...good picture quality camera... but battry backup bad quality and charging,,5 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",SUSHEEL RAIKWAR,...Camera quality is too poor to be compared with VGA camera.,,5 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Yesudass Moses,...Better than my Nothing 2a in terms of camera quality...,,10 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Harsh Sharma,...Camera isn't too good the dynamic range is soo badHeating issuePerformance is good enough,,2 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",abhi ranshinge,...Phone Good but camera quality is no good.bed camera,,3 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Flipkart Customer,...Battery performance is not too goodCamera quality is greatSound quality is very goodLooking  decent,,5 days ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Mohit Rajput,...VERY NICE MOBILE AND NEXT LEVEL CAMERAIT PLAY BHMI ON 60 FPSI LOVE IT,,4 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Aparajita Samal,...Camera Quality n storeg,,4 months ago
flipkart,d3af671af1e42,"Samsung Galaxy A35 5G (Awesome Iceblue, 256 GB)",Anonymous,,,
flipkart,39bba58f6cdfc,"MOTOROLA g35 5G (Guava Red, 128 GB)",Anonymous,,,
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Ajay Ravidas,...Camera quality is intrestingBattery life double intrestingAlmost superb,,1 month ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Kamal  Kishor Vishwakarma,...Battery performance Supperb 2 days backupCamera quality awesomeDesign look awesomeDisplay too good,,28 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Flipkart Customer,"...Camera is Decent type, front camera amezingDisplay top in class.Battery top in class",,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Flipkart Customer,"...Camera could be better as , always expectations are high with vivo in terms of camera quality,rest phone is working well no issues yet",,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Sateesh Kumar,...After 1 month my honest review is1.camera - average 5/3.52.Display - good 5/43.Battery - excellent,,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Shiva  Satapathy,...Phone is good and Phone camera decentPerformance is nice [ for this price range,,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Raju  Das,"...Camera is good if you capture high light and low light bright, potrait images awesome �",,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Mahesh  Ekhe,...good. Display is fantastic. No lag phone.Camera quality is awesome.,,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Flipkart Customer,...Camera is good but can be ultra wide it would be better,,19 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Satyom Singh,...Camera quality is very poor just like key pad phone,,1 month ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Amandeep Chauhan,...The camera quality is good.The battery is also big and lasts a long,,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Venkatesh Mandadi,...Better performance..camera quality super..,,1 day ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Suryaroshan  Raj,...quality avarageCall quality is goodCamera quality is decent .,,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",MD SAJJAD HUSSAIN,...Best Camera Detailing and Quality.Best battery performance.Best video recording,,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Kajal Roy,...Camera is good but no wide angle in backcamera is mega drawbacks of this phone.,,8 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Flipkart Customer,...It's a very nice product.The camera quality is also good.Value for money,,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Suhana Khatun,...awesome. The battery backup is excellent.Front camera average and back camera good.Looks beautiful.,,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Yogesh  Kumar,...Average camera quality.Display is not properly curved.,,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Shreya  De,...Camera - 4.5 /5Better - 5/5Display - 5/5,,1 month ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Raghavendra  K,"...Camera is just okay, doesn't look like 50MP.Mobile is becoming hot while using Camera",,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Phantom Grey, 256 GB)",Anonymous,,,
flipkart,fb10bdbf02c6e,"POCO C71 (Cool Blue, 128 GB)",Anonymous,,,
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",subhajit sadhukhan,"...Display:It looks awesome, check my imagesCamera: excellent picture and details capturedVideo: Front camera 4k awesome.Battery:",,"Sep, 2024"
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Sonia Sharma,...Camera quality is amazing 4k shots and many things.,,2 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Flipkart Customer,...Camera: The camera system is versatile and can take great photos in a variety of conditions.,,7 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Rajeevan Kakkokara,"...etc, then exynos is good for these tasks.The phone is great and camera is good.",,4 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Ashish Kumar Patel,"...wrost camera quality,never saatified in hand feel ..not good for money....i suggeust in this",,"Aug, 2024"
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Flipkart Customer,"...Product is bestLove the Camera qualityHeating problem with battery,it could be",,4 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Ashwini  Kamate,...The product is good 👍Camera quality Better clear skin tones,,3 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Sewanga Pulak  Dolakashoria,...Portrait camera mode and the primary camera on this phone is really nice.,,9 days ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Flipkart Customer,...Camera is top notch too and you can get some pretty good images.,,"Jun, 2024"
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",ARYAN SINGH,".... The camera is not too vibrant and takes natural photos, selfie camera is good to",,10 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Flipkart Customer,"...The camera quality is excellent, capturing detailed shots with good low-light performance.",,2 days ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Farhana Parvin,...Camera quality is amazing...I'm obsessed �,,8 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Bhaskar  Bairagi,...good picture quality camera... but battry backup bad quality and charging,,5 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",SUSHEEL RAIKWAR,...Camera quality is too poor to be compared with VGA camera.,,5 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Yesudass Moses,...Better than my Nothing 2a in terms of camera quality...,,10 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Harsh Sharma,...Camera isn't too good the dynamic range is soo badHeating issuePerformance is good enough,,2 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",abhi ranshinge,...Phone Good but camera quality is no good.bed camera,,3 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Flipkart Customer,...Battery performance is not too goodCamera quality is greatSound quality is very goodLooking  decent,,5 days ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Mohit Rajput,...VERY NICE MOBILE AND NEXT LEVEL CAMERAIT PLAY BHMI ON 60 FPSI LOVE IT,,4 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Aparajita Samal,...Camera Quality n storeg,,4 months ago
flipkart,8f49f29e842cc,"Samsung Galaxy A35 5G (Awesome Lilac, 256 GB)",Anonymous,,,
flipkart,e4f8c6dd0e2db,"MOTOROLA Edge 60 Pro (Pantone Shadow, 256 GB)",Anonymous,,,
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",subhajit sadhukhan,"...Display:It looks awesome, check my imagesCamera: excellent picture and details capturedVideo: Front camera 4k awesome.Battery:",,"Sep, 2024"
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Sonia Sharma,...Camera quality is amazing 4k shots and many things.,,2 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,...Camera: The camera system is versatile and can take great photos in a variety of conditions.,,7 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Rajeevan Kakkokara,"...etc, then exynos is good for these tasks.The phone is great and camera is good.",,4 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Ashish Kumar Patel,"...wrost camera quality,never saatified in hand feel ..not good for money....i suggeust in this",,"Aug, 2024"
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,"...Product is bestLove the Camera qualityHeating problem with battery,it could be",,4 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Ashwini  Kamate,...The product is good 👍Camera quality Better clear skin tones,,3 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Sewanga Pulak  Dolakashoria,...Portrait camera mode and the primary camera on this phone is really nice.,,9 days ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,...Camera is top notch too and you can get some pretty good images.,,"Jun, 2024"
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",ARYAN SINGH,".... The camera is not too vibrant and takes natural photos, selfie camera is good to",,10 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,"...The camera quality is excellent, capturing detailed shots with good low-light performance.",,2 days ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Farhana Parvin,...Camera quality is amazing...I'm obsessed �,,8 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Bhaskar  Bairagi,...good picture quality camera... but battry backup bad quality and charging,,5 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",SUSHEEL RAIKWAR,...Camera quality is too poor to be compared with VGA camera.,,5 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Yesudass Moses,...Better than my Nothing 2a in terms of camera quality...,,10 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Harsh Sharma,...Camera isn't too good the dynamic range is soo badHeating issuePerformance is good enough,,2 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",abhi ranshinge,...Phone Good but camera quality is no good.bed camera,,3 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Flipkart Customer,...Battery performance is not too goodCamera quality is greatSound quality is very goodLooking  decent,,5 days ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Mohit Rajput,...VERY NICE MOBILE AND NEXT LEVEL CAMERAIT PLAY BHMI ON 60 FPSI LOVE IT,,4 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Aparajita Samal,...Camera Quality n storeg,,4 months ago
flipkart,12fccc5bfbaac,"Samsung Galaxy A35 5G (Awesome Navy, 128 GB)",Anonymous,,,
flipkart,a2920c68b7fc8,"Samsung Galaxy F06 5G (Bahama Blue, 64 GB)",Anonymous,,,
flipkart,10bd1668b9bf2,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",Anonymous,,,
flipkart,ab5a4b09b6ccc,"realme P3x 5G (Midnight Blue, 128 GB)",Anonymous,,,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Stebin C ullas,"...The camera is a standout feature, capturing stunning images with great detail and color accuracy.",,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Munmun  Kundu,...Camera could be better and telescopic camera should be included and ultra wide camera should be more।,,11 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Raj Kumar Sahni,...Realme P4 pro mobile very niceCamera Best quality imagesCalling clear voiceBattery performance,,3 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Chandra Prakash  Singh,"...Camera quality is awesomeGaming experience is awesomeDesign, performance",,8 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Nitin .,...1. Camera is stunning.2. Performance is amazing as the phone doesn't,,9 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",ANKIT GUPTA,...k mobile.. Realme should action this..On camera quality.. I hope camera issue will fixed by software,,6 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Flipkart Customer,...I didn't like the camera performance.SELF is best but not good for the REAR camera,,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Rahul Raj,"...An useless ultrawide lens, so at least improve the quality of 2X, in replacement of telephoto/periscope camera.",,4 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Aviraj,...it s Dual 50MP Dual 4K camera makes my dog pictures look alive and detailed.,,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Kalpesh  Bhojaviya,...Mobile phone is good but the camera is decent,,10 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Rahul Chandrawanshi,...Poor camera quality and balance perpor,,4 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Brijesh,...Camera quality  especially in daylight  is superb  sharp images  natural colors  and great depth.,,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Dipankar Das,...Its feels like 12 mp camera 👎Hope future updates makes good camera qualit,,9 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Flipkart Customer,...Camera is 4.2 /5Battery performance is too good 5/5Display,,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Lakhavath Harikrishna,...I love vibrant mode day time is very good with ai features camera 🤳,,1 month ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Shivashanker,...Selfie camera is worst unable to manage the brightness and clarity,,7 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",B.V. Kumar,...looking good. Display is crisp and clear.Camera is awesome.Performance is very smooth. Battery backup,,11 days ago
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Arun Prasath,...Display and Performance is good.But camera is average quality.,,11 days ago
